mudra_name,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_finger_mcp_x,pinky_finger_mcp_y,pinky_finger_pip_x,pinky_finger_pip_y,pinky_finger_dip_x,pinky_finger_dip_y,pinky_finger_tip_x,pinky_finger_tip_y
katakamukha,right,115.62,161.86,101.04,155.79,89.72,143.31,87.04,135.1,90.21,127.19,97.25,117.48,89.11,109.34,83.88,118.78,81.63,126.55,108.66,113.31,98.95,105.46,88.86,121.49,85.17,133.82,121.25,112.83,119.72,88.45,114.82,72.89,112.39,59.01,132.62,115.83,142.54,99.89,149.92,89.08,155.98,77.54
katakamukha,right,115.33,164.65,99.95,158.28,88.33,144.55,86.23,135.42,89.59,127.09,96.39,118.78,88.85,109.48,83.84,118.1,81.5,125.98,108.11,114.59,98.58,105.98,89,122.79,85.65,136.22,121.05,114.02,120.06,88.82,115.24,72.51,112.56,58.03,132.99,117.04,142.53,100.82,149.6,89.82,155.14,78.17
katakamukha,right,115.16,166.23,98.93,159.5,87.42,145.62,85.91,136.43,89.45,128.22,95.59,120.35,87.51,109.98,82.19,118.2,79.89,126.23,107.27,116.15,97.65,106.62,87.65,121.69,84.08,134.32,120.22,115.45,119.28,89.97,114.15,73.06,111.35,58.6,132.23,118.39,141.58,102.1,148.27,90.78,153.51,79.29
katakamukha,right,114.39,167.65,97.88,161.07,86.21,148.16,85.19,139.25,89.9,130.92,94.32,122.49,86.57,111.98,81.42,118.92,78.78,126.47,105.92,118.04,97.01,107.01,87.39,120.19,83.08,131.63,118.63,117.01,118.1,92.03,113.79,75.16,111.14,60.61,130.42,119.7,138.67,103.4,145.04,92.66,149.64,82.06
katakamukha,right,110.77,170.96,94.68,166.35,82.44,154.75,79.85,146.47,85.52,138.25,87.47,128.54,79.68,116.16,74.93,121.66,73.22,128.81,98.1,123.19,89.97,111.53,83.47,123.82,81.75,135.11,110.25,121.37,108.01,96.66,102.34,79.8,98.63,65.35,122.06,123.3,128.94,106.57,134.24,95.96,137.75,85.9
katakamukha,right,108.36,173.49,91.86,169.38,79.99,157.82,78.99,148.62,85.31,140.08,83.51,132.38,75.59,120.64,72.66,124.78,72.5,131.75,93.87,126.42,86.91,114.4,83.07,124.78,82.25,135.35,105.8,124.18,102.94,100.52,97.25,84.22,92.99,70.5,117.6,125.84,122.99,110.06,126.36,99.83,128.03,90.25
katakamukha,right,90.08,126.35,76.31,118.22,64.55,104.42,53.62,95.76,43.04,91.61,78.13,87,63.67,79.99,51.16,81.52,41.14,83.68,82.87,83.21,66.78,74.29,52.94,80.64,43.56,84.62,89.39,82.27,82.04,61.29,73.9,50.56,68.55,41.14,95.12,83.99,103.18,68.22,108.19,57.4,113.09,45.61
katakamukha,right,107.62,175.26,90.94,171.35,79.35,158.86,79.69,148.99,86.72,141.05,82.74,134.84,74.31,121.97,72.65,125,74.01,131.81,92.79,128.6,85.83,116.47,84.37,126.93,85.49,138.12,104.27,126.25,100.16,102.82,94.35,86.27,89.84,72.43,115.8,127.61,119.88,112.26,122.25,102.08,123.11,92.8
katakamukha,right,108.31,175.29,92.2,173.29,80.63,160.28,81.67,148.77,90.17,140.5,81.22,137.95,71.81,126.75,72.55,127.89,76.55,132.43,91.21,130.71,84.36,118.37,86.06,128.12,89.5,138.37,102.32,127.33,96.84,104.97,91.08,88.78,86.76,74.87,113.96,127.56,116.08,112.21,117.63,102.35,117.91,93.45
katakamukha,right,107.81,176.48,91.41,174.04,80.09,161.29,81.81,149.11,91,140.08,80.2,138.66,71.66,128.4,73.79,130.76,79.43,136.03,90.01,131.49,82.94,117.75,87.11,126.81,92.1,135.88,100.69,128.17,93.5,106.6,88.35,91.16,83.81,77.28,111.93,128.64,113.36,113.65,113.82,104.1,112.24,95.45
katakamukha,right,108.23,173.73,92.77,174.93,81.35,163.33,83.29,151.75,91.82,144.06,77.54,140.93,69.24,133.13,74.06,134.62,81.06,135.37,86.8,133.12,81.7,119.6,89.48,128.74,96.45,136.3,96.94,129.35,88.8,108.05,84.1,93.4,79.93,79.48,108,129.31,108.58,114.76,108.99,105.75,107.39,97.27
katakamukha,right,109.99,176.01,93.93,176.49,82.64,165,85.28,153.62,92.91,146.09,78.4,143.6,69.92,134.54,74.94,134.73,81.91,134.83,87.5,134.95,82.12,120.09,91,127.25,98.34,133.89,97.31,130.55,88.73,109.36,84.82,95.63,80.86,83.25,107.92,130,106.98,115.9,106.08,106.95,103.52,98.31
katakamukha,right,108.81,171.62,94.64,174.51,85.05,164.6,88.43,153.27,97.77,144.7,78.6,143.19,70.9,135.3,76.41,135.35,83.55,135.57,86.83,134.19,82.1,120.09,91.22,124.27,98.61,128.48,96.24,129.95,87.66,108.96,84.22,95.32,81.13,83.25,107.28,129.67,106.37,115.6,106.01,106.62,104.28,98.3
katakamukha,right,114.09,176.38,97.85,175.54,86.41,163.19,88.51,151.31,95.86,142.84,82.71,141.63,75.13,131.51,80.96,132.12,88.27,132.46,91.23,133.49,85.98,118.35,95.04,126,102.93,133.8,101.35,129.52,92.94,107.38,90.32,92.36,87.63,78.84,111.91,129.72,111.51,115.56,111.85,106.72,111.03,98.3
katakamukha,right,115.06,173.96,99.6,173.45,88.79,161.78,90.93,149.61,99.11,140.82,84.52,140.54,76.45,130.72,81.79,130.58,89.01,130.26,93.01,132.14,87.94,117.08,96.63,124.22,104.26,131.13,103.07,128.05,94.71,105.54,91.53,90.37,88.69,76.62,113.95,127.98,113.84,113.09,114.47,104.11,113.68,95.71
katakamukha,right,115.84,169.99,101.43,172.13,91.62,161.64,92.49,150.67,99.38,143.38,85.51,139.55,77.81,129,83.03,128.45,90.02,128.23,94.3,130.72,89.17,114.3,98.56,120.99,107.32,128.26,104.67,126.2,96.37,102.65,93.94,88.9,92.38,76.98,115.6,125.89,115.95,110.51,116.7,100.83,116.24,91.46
katakamukha,right,116,169.11,100.03,168.86,89.59,156.06,91.58,144.02,98.66,135.9,87.2,131.94,79.26,121.65,83.74,123.33,91.11,126.95,97.81,124.06,92.06,109.01,98.38,120.17,104.41,130.24,108.61,120.56,102.55,96.9,98.73,80.77,95.12,65.85,120.11,121.03,122.64,105.25,123.91,95.12,122.65,85.03
katakamukha,right,90.69,126.26,77.61,118.37,66.37,104.64,55.62,95.87,45.15,91.76,79.56,87.96,65.54,80.94,53.21,82.43,43.18,84.25,84.24,84.45,68.82,74.95,55.14,80.24,45.7,83.47,90.68,83.73,84.06,63.15,76.53,52.57,71.68,43.16,96.51,85.5,104.6,70.17,109.65,59.82,114.61,48.47
katakamukha,right,115.38,166.85,99.71,167.4,89.54,155.53,91.23,144.39,96.91,137.01,86.27,129.16,78.46,118.47,82.36,120.95,89.66,126.27,97.47,121.33,91.73,105.39,97.39,116.39,103.11,126.6,108.79,117.95,102.52,93.64,98.58,77.21,95.22,62.06,120.59,118.7,122.94,102.36,124.29,91.72,123.18,81.21
katakamukha,right,113.94,166.37,97.66,164.87,87.65,150.98,90.61,138.65,98.65,130.18,86.02,127.06,77.95,116.13,80.15,117.68,86.43,123.09,96.92,119.26,90.42,102.87,95.29,114.44,100.84,125.01,108.29,116.12,102.32,90.64,97.6,73.59,93.82,58.57,120.32,117.13,123.42,100.18,124.85,88.72,123.84,77.78
katakamukha,right,112.28,161.63,97.74,162.79,87.37,150.12,89.74,138.47,97.32,130.47,83.52,123.65,75.7,114.2,78.32,114.6,84.53,117.06,95.23,115.01,89.06,99.41,94.42,112.59,101.07,123.79,107.35,111.61,102.14,85.79,97.41,69.4,94.23,54.71,120.45,112.76,123.49,95.35,125.14,84.13,124.55,72.98
katakamukha,right,110.69,153.85,97.97,155.95,89.55,149.31,90.2,145.12,95.3,140.3,82.1,117.14,74.46,107.44,76.01,108.16,81.62,112.13,94.2,108.53,88.82,93.19,91.82,105.42,97.25,116.67,107.08,105.23,103.5,80.27,99.74,64.51,98.11,51.2,120.77,106.57,125.03,89.22,127.46,77.85,128.07,66.81
katakamukha,right,109.87,154.99,93.76,155.08,82.79,143.82,83.99,135.27,91.76,128.69,83.28,113.96,74.51,101.18,75.05,104.08,79.98,112.15,96.23,106.41,88.84,89.59,90.27,103.77,94.9,117.13,109.29,103.95,104.94,76.47,100.35,58.61,98.03,43.35,122.55,105.89,126.81,87.38,129.22,75.1,129.8,62.56
katakamukha,right,107.71,156.44,91.43,153.89,79.48,143.27,80.55,134.29,90.05,126.19,81.44,111.69,74.04,98.62,72.4,104.42,74.8,114.49,94.66,105.43,87.59,90.31,84.23,103.72,85.06,116.51,108.76,103.23,106.1,77.11,102.42,61.86,100.93,49.16,122.85,104.9,129.28,85.27,133.49,72.25,136.12,59.24
katakamukha,right,101.97,156.11,84.08,150.69,69.27,135.45,63.16,125.11,64.51,116.88,77.32,104.57,68.42,96.05,65.47,110.49,65.67,122.26,91.14,99.82,81.8,91.59,75.93,114.31,75.78,131.32,106.35,99.01,101.99,70.01,94.47,51.04,89.54,33.66,120.1,101.96,129.05,81.06,136.02,66.23,140.82,51.39
katakamukha,right,99.38,155.51,80.78,149.23,65.04,132.21,57.01,120.8,54.79,112.62,74.86,103.61,65.04,96.7,61.68,112.63,61.05,124.96,89.07,99.06,78.48,92.56,73.24,116.49,73.43,134.06,104.7,98.33,98.84,69.49,90.88,50.77,85.28,33.38,118.55,101.04,127.53,79.72,134.77,64.63,139.57,49.16
katakamukha,right,93.42,155.76,75.4,151.88,61.59,138.88,53.31,132.38,50.34,128.15,70.47,105.07,61.51,103.12,58.61,121.42,58.31,134.88,85.45,100.77,76.07,97.69,71.65,121.05,71.77,137.65,101.1,101.04,96.34,73.38,89.97,54.72,85.68,37.39,114.52,104.08,123.41,81.19,130.76,65.95,135.44,50.22
katakamukha,right,93.24,159.04,73.68,153.98,60.18,140.75,54.18,134.38,52.48,130.33,68.39,106.34,60.64,106.36,58.02,124.68,57.77,138.27,83.58,102.8,74.51,101.11,70.21,125.75,69.19,143.71,99.54,102.36,94.14,73.61,89.77,56.06,86.2,39.52,112.42,105.17,120.83,82.95,127.97,67.68,131.87,51.35
katakamukha,right,88.74,124.92,76.57,118.43,65.65,104.92,55.34,96.21,45.23,92.75,77.18,89.07,63.92,81.19,52.31,83.85,42.83,86.61,82.5,85.61,67.94,76.48,55.04,81.55,46.52,84.95,89.09,85.28,83.45,66.18,77.16,56.74,73.11,48.08,95.4,87.52,103.7,73.15,108.83,63.32,113.49,52.54
katakamukha,right,88.04,162.42,69.31,158.19,58,144.82,54.67,138.11,55.85,133.41,63.85,109.62,56.2,108.43,56.44,127.27,58.39,141.4,79.41,105.37,72.52,101.71,72.61,125.1,75.1,141.98,95.88,105.83,92.16,77.31,88.24,59.21,85.42,42.23,109,109.41,116.35,87.27,122.35,71.93,125.63,54.98
katakamukha,right,89.65,160.37,73.27,161.5,61.32,153.29,56.15,148.45,59.03,140.59,63.31,112.5,54.58,106.05,56.23,123.1,60.99,137.39,78,105.81,72.06,97.89,74.56,122.82,79.21,139.96,92.41,105.55,91.7,78.02,89.73,59.53,88.92,42.38,105.54,108.85,112.59,87.63,117.5,73.31,119.45,57.34
katakamukha,right,90.81,154.9,76.05,158.26,65.42,152.6,60.14,149.94,58.98,144.94,60.93,115.4,54.39,107.25,59.38,121.44,65,133.91,76.33,108.12,71.84,99.37,78.72,121.45,85.58,137.52,90.96,106.52,88.9,81.65,88.52,66.91,89.26,54.09,104.84,108.08,109.14,88.4,113.29,74.3,115.12,58.98
katakamukha,right,86.65,157.48,72.26,160.89,62.07,154.59,63.09,148.67,70.4,142.84,57.67,121.3,50.84,108.49,57.64,114.48,66.29,124.33,71.89,112.4,68.07,95.07,77.11,111.12,84.9,124.8,85.69,109.21,81.96,82.42,79.77,65.65,77.39,50.37,98.64,110.46,103.13,91.53,105.64,78.78,104.82,65.37
katakamukha,right,68.12,136.93,54.6,132.81,46.81,122.98,47.47,116.43,54.37,117.46,53.59,111.15,49.93,98.07,51.54,92.62,53.41,88.17,63.93,106.66,59.7,98.43,62.89,107.44,64.84,115.65,74.57,105.34,70.42,95.3,72.37,101.75,73.15,107.39,85.02,106.18,90.69,93.89,93.34,85.84,93.5,78.79
katakamukha,right,66.34,135.16,51.09,131.53,41.29,120.43,40.32,111.29,49.86,110.43,51.76,115.05,48.64,109.99,50.91,115.6,53.17,119.25,61.49,110.91,56.44,98.78,59.86,106.59,64.31,113.07,72.14,108.64,65.21,94.11,61.63,88.3,59.37,82.16,82.97,109.03,85.85,98.92,86.33,91.61,85.5,84.09
katakamukha,right,53.26,147.41,53.06,140.49,51.96,127.23,48.44,115.68,44.32,108.54,51.02,107.88,48.11,88.95,42.7,76.46,38.23,67.68,49.03,110.72,42.46,101.78,43.51,110.6,46.77,117.49,48.16,115.29,42.65,107.47,42.89,112.23,44.46,115.13,48.16,121.65,46.92,115.19,49.57,116.79,53.22,117.85
katakamukha,right,53.23,141.94,54.9,137,52.24,125.97,47.64,115.7,42.98,108.18,47.27,106.9,42.81,90.5,37.67,79.68,32.5,72.2,42.52,111.12,35.05,103.97,41.5,111.51,47.42,117.09,39.45,117.39,35.14,111.56,41.6,117.45,46.04,121.23,38.26,125.35,36.9,120.7,42.29,123.72,46.41,125.88
katakamukha,right,51.37,138.67,55.04,129.72,52.48,118.93,45.68,111.74,37.86,108.21,45.32,104.57,38.02,90.78,32.22,81.67,26.9,74.89,39.11,109.81,32.03,105.13,39.3,111.95,45.29,116.77,34.06,116.6,29.76,112.61,36.79,118.23,41.36,121.59,30.81,124.18,29.03,120.3,34.5,123.65,38.19,126.12
katakamukha,right,85.14,123.04,73.66,116.36,63.29,103.81,53.68,95.54,43.87,92.69,75.23,88.3,61.63,81.35,50.27,83.9,40.99,86.9,80.5,84.88,66.16,76.18,53.96,81.12,45.53,84.54,86.98,84.64,81.08,66.87,75.18,58.34,71.25,50.76,92.9,87.05,100.37,73.29,105.03,64.06,109.36,54.04
katakamukha,right,61.53,150.67,48.3,152.46,39.59,144.07,39.17,132.98,44.55,123.77,35.47,127.99,34.05,121.14,41.07,125.64,45.11,129.72,45.09,119.66,40.38,108.45,49.35,115.11,54.88,121.57,56.1,115.02,47.53,99.03,43.59,89.7,39.07,81.63,68.64,113.66,71.19,101.56,71.71,93.22,69.54,85.68
katakamukha,right,73.31,159.83,60.36,160.82,52.11,154.6,49.26,149.18,51.87,146.06,42.94,131.93,35.01,124.46,36.79,121.94,42.13,122.84,54.86,121.81,48.76,106.65,52.88,112.96,58.47,121.85,68.69,116.46,62.35,98.05,59.08,88.96,58.38,84.01,83.73,114.37,86.96,97.41,88.2,85.79,88.22,76.25
katakamukha,right,70.73,150.8,59.34,153.51,52.56,150.8,52.91,152.11,55.87,152.43,46.64,126.6,41.42,123.7,41.82,129.56,44.58,136.75,58.72,118.41,52.03,107.81,52.65,116.31,55.89,124.73,72.68,114.27,67.55,97.3,63.98,87,63.16,79.59,87.72,112.89,93.08,95.76,95.48,83.59,96.15,72.49
katakamukha,right,74.97,155.03,62.12,156.41,52.93,151.31,49.87,150.56,49.72,149.84,48.29,126.13,40.18,119.3,38.9,123.24,42.52,130.43,61.4,117.99,54.29,105.42,54.02,115.54,57.79,126.54,76.13,114.28,71.23,94.36,67.16,83.32,66.44,75.75,91.57,113.83,96.28,95.47,98.37,82.95,99.19,71.44
katakamukha,right,76.62,156.87,63.79,158.71,54.17,154.12,48.65,153.11,46.85,152.51,49.53,126.4,40.8,118.14,38.52,122.83,41.45,130.3,62.63,118.22,55.3,105.25,54.11,115.37,57.76,126.69,77.47,114.66,71.8,94.35,67.58,84.43,67.43,78.38,93.17,114.4,98.47,95.46,100.95,82.32,102.4,70.33
katakamukha,right,78.01,151.51,65.49,154.63,56.76,151.44,53.83,152.06,53.52,151.73,51.06,124.55,42.44,116.99,39.77,123.23,42.21,131.37,63.75,116.76,56.23,104.78,54.49,115.01,57.56,125.48,78.26,113.12,72.15,94.4,68.22,84.61,68.61,78.48,93.79,112.38,98.95,94.07,101.37,81.17,102.77,69.23
katakamukha,right,79.05,153.49,66.85,156.93,58.48,153.57,55.53,153.11,54.96,151.89,51.14,124.95,42.21,116.86,40.22,122.8,43.36,130.93,64.25,116.62,56.35,104.43,54.87,115.22,58.44,126.67,79.15,112.69,72.87,93.04,68.17,82.87,67.79,76.49,95.08,111.94,100.17,93.41,102.34,80.65,103.49,68.89
mayura,left,106.25,196.47,122.02,195.83,136.88,183.4,138.6,168.81,132.49,157.46,135.71,153.09,142.79,136.12,141.16,144.64,137.67,154.64,124.72,146.3,130.7,121.2,134.59,104.93,137.38,89.62,112.28,145.31,116.54,122.09,120.23,106.78,123.69,93.16,98.34,149.53,96.73,131.69,96.33,119.26,96.71,107.81
mayura,left,105.34,195.49,121.32,194.9,136.65,183.32,138.88,169.25,131.9,157.76,135.59,152.63,143.17,135.92,141.31,144.83,137.65,154.69,124.26,145.67,130.42,120.34,134.33,104.68,137.3,89.65,111.65,144.61,115.97,121.19,119.74,106.06,123.28,92.38,97.69,148.89,96.09,130.92,95.77,118.54,96.12,107.16
mayura,left,103.76,196.51,119.56,195.81,135.47,184.23,138.39,170.5,130.1,159.63,133.67,151.62,141.44,135.12,139.24,145.15,135.05,155.76,122.45,144.89,128.65,119.57,132.11,103.38,134.5,87.88,109.88,144.19,114.37,120.67,118.09,105.2,121.5,91.39,95.87,148.85,94.4,130.88,93.93,118.39,94.17,107.1
mayura,left,100.37,186.48,115.53,182.07,128.56,167.79,129.95,152.83,122.83,141.48,126.99,141.27,132.94,123.33,132.32,129.95,129.61,140,115.34,135.38,119.4,111.07,121.5,95.92,122.55,83,103.22,135.37,105.43,112.97,107.25,98.58,109.14,86.36,90.19,140.44,86.96,123.97,85.41,112.6,84.63,102.22
mayura,left,99.82,185.02,114.53,180.64,126.7,166.07,126.87,151.19,119.6,140.46,125.5,139.59,130.63,121.67,129.26,128.71,126.2,139.3,113.97,133.9,117.31,109.72,119.34,94.31,120.41,81.02,101.79,134.16,103.39,111.7,104.89,97.05,106.54,84.48,88.82,139.71,84.21,123.47,81.77,112.16,80.23,101.76
mayura,left,99.06,185,113.66,180.62,126.12,166.09,126.23,150.8,119.06,139.55,125.05,139.94,129.89,121.67,128.16,128.21,124.96,138.43,113.22,134.08,116.51,109.68,118.35,94.36,119.51,81.08,101.03,134.16,102.67,111.92,104.31,97.57,106.3,85.3,88.04,139.43,83.42,123.49,81.07,112.2,79.72,101.74
mayura,left,98.51,185.23,113.07,180.35,125.22,165.87,125.69,150.74,118.24,139.42,124.07,139.61,128.95,121.63,127.71,127.82,124.87,137.93,112.42,133.85,115.66,109.46,117.13,94.17,117.93,80.76,100.37,134,101.81,111.63,103.18,96.89,104.68,84.41,87.37,139.41,82.69,123.1,80.48,111.61,79.14,101.3
mayura,left,96.12,184.41,110.76,180.09,123.03,165.94,123.99,150.48,117.53,138.77,122.54,138.99,127.49,121.15,125.79,127.53,122.63,137.45,110.84,133.22,114.28,108.51,115.43,93.54,115.86,80.1,98.8,133.33,100.41,110.94,101.82,96.44,103.29,83.98,85.74,138.78,81.31,122.1,79.16,110.64,77.77,100.33
mayura,left,94.98,182.26,110,177.71,120.9,162.4,120.41,146.45,113.47,135.09,120.18,137.26,124.56,119.14,123.12,125.28,120.24,135.19,108.43,131.63,111.54,106.6,112.69,91.43,113.07,77.81,96.45,131.82,97.73,109.2,99.18,94.73,100.65,82.37,83.59,137.17,79.17,120.62,77.13,109.39,75.84,99.41
mayura,left,94,182.74,108.75,178.1,119.88,163.25,119.1,147.82,111.59,136.76,119.56,137.24,123.85,118.75,121.1,123.45,117.24,132.42,107.48,131.61,110.46,106.43,111.13,91.11,110.95,77.82,95.32,131.83,96.48,109.17,97.52,94.24,98.33,81.7,82.48,137.38,77.92,120.65,75.74,109.16,74.19,98.97
mayura,left,95.09,185.03,109.81,180.46,121.71,165.87,121.38,150.57,113.74,139.29,120.88,138.55,125.45,120.2,123.48,126.69,120.09,136.57,108.8,132.83,111.5,107.33,112.4,91.75,112.5,77.9,96.52,133.19,97.58,110.31,98.74,95.27,99.8,82.32,83.53,138.88,79.04,121.97,76.82,110.32,75.24,99.77
mayura,left,95.21,184.22,110.15,179.36,121.21,164.2,121.1,148.44,114.58,136.51,120.08,137.81,124.3,119.58,122.58,125.58,119.66,135.14,108.13,132.06,110.66,106.93,111.54,91.48,111.79,77.73,95.98,132.38,96.92,109.71,98.23,94.79,99.57,81.95,83.08,138.09,78.47,121.38,76.45,109.75,75.18,99.19
mayura,left,90.54,162.54,104.15,158.49,113.57,144.76,113.56,131.6,107.89,122.8,110.97,123.1,114.78,107.39,114.67,112.37,113.42,120.19,100.68,118.48,102.34,96.37,102.61,83.08,102.31,71.3,90.22,119.15,91.1,99.05,91.97,86.3,92.85,75.19,79.29,124.29,75.89,109.72,74.41,99.9,73.7,90.92
mayura,left,103.49,196.41,119.53,195.57,135.43,183.45,137.55,169.95,128.73,159.85,133.21,151.31,140.69,134.48,139.07,143.98,135.48,154.36,121.95,144.68,127.76,119.38,131.41,103.56,134.04,88.32,109.37,144.09,113.24,120.3,116.92,105.05,120.34,91.33,95.46,148.87,93.61,130.72,92.98,118.05,93.16,106.42
mayura,left,94.27,164.56,106.05,160.01,114,146.94,113.28,135.26,107.32,127.17,112.74,126.93,115.56,112.23,113.91,116.35,111.08,123.33,103.39,122.75,105.15,102.19,105.29,89.62,104.6,78.83,93.87,123.36,94.36,104.71,94.75,92.77,95.17,82.44,83.76,128.25,80.01,115.13,78.18,106.32,77.12,98.31
mayura,left,98.95,166.39,110.64,161.29,119.03,148.62,119.45,137.3,113.65,129.4,117.46,129.07,120.85,114.73,119.94,118.23,117.93,124.57,108.33,124.82,110.41,104.83,110.87,92.9,110.8,82.66,99.07,125.37,100.24,107.48,101.37,96.04,102.47,86.27,89.11,130.01,86.26,117.17,84.88,108.48,84.02,100.75
mayura,left,101.95,167.29,113.44,162.72,121.93,150.93,122.1,139.89,117.02,131.63,120.52,130.91,124,117.64,123.74,121.94,122.17,128.23,111.59,126.34,114,106.79,114.87,94.91,115,84.71,102.41,126.71,103.16,108.96,104.05,97.78,105.04,88.25,92.6,131.33,89.78,118.46,88.25,109.96,87.2,102.36
mayura,left,103.64,168.13,115.2,164.09,124.41,153.18,125.79,142.94,120.6,135.25,123.39,132.25,127.46,118.82,126.29,124.98,124.04,132.44,114.57,127.84,117.13,108.38,118.22,96.81,118.71,86.62,105.28,128.19,106.86,110.5,108.13,99.21,109.41,89.42,95.53,132.64,93.06,119.66,91.68,111.05,90.76,103.45
mayura,left,105.17,167.53,116.37,163.65,125.84,153.56,127.59,144.13,122.15,136.93,125.32,132.37,129.51,120.41,128.63,127.13,126.47,134.8,116.8,127.79,119.91,109.12,121.61,97.75,122.57,87.37,107.44,127.94,109.23,110.79,111.01,99.72,112.68,90.15,97.34,132.25,94.57,119.53,93.19,110.89,92.3,103.23
mayura,left,104.95,167.39,115.91,164.25,125.78,155.09,128.05,146.16,123.67,138.83,125.81,134.02,130.16,122.02,129.68,128.09,127.77,135.44,117.47,129.11,120.92,110.51,122.74,99.17,123.61,89.08,108.19,128.99,109.95,111.81,111.58,100.79,113.15,91.45,98.1,132.95,94.7,120.31,92.96,111.77,91.93,104.23
mayura,left,105.03,169.06,116.38,166,126.65,156.5,128.94,147.41,124.26,140.01,125.79,135.14,130.3,123.24,129.43,130.39,127.17,138.21,117.29,130.48,120.57,111.62,122.42,100.12,123.37,89.65,107.96,130.51,109.77,113.25,111.57,102.19,113.34,92.62,97.98,134.68,95.19,121.69,94.01,113.05,93.4,105.39
mayura,left,102.81,170.97,114.74,167.76,125.29,157.72,127.21,148.35,121.63,141.22,124.17,135.08,128.55,122.61,128.1,130,126.11,137.86,115.48,130.28,118.87,110.78,120.91,98.97,121.97,88.17,105.82,130.4,107.88,112.52,110.1,101.08,112.11,91.11,95.36,134.73,93.3,121.01,92.46,111.9,92.05,103.72
mayura,left,97.5,168.22,110.14,165.34,120.77,154.6,120.8,144.12,113.7,136.46,118.93,130.88,123.29,117.83,122.53,124.44,120.54,131.89,109.64,125.49,112.88,104.48,115.07,91.7,116.49,80.39,99.41,125.53,101.35,105.88,103.67,93.39,105.95,82.5,88.37,129.91,87.01,115.02,86.58,105.17,86.77,96.28
mayura,left,88.6,165.55,101.47,161.57,111.7,149.16,111.16,137.15,104.71,128.14,110.83,123.3,115.47,108.96,113.33,116.55,109.69,125.22,100.65,117.97,104.48,95.17,105.94,81.18,106.63,68.68,89.98,118.44,91.95,97.56,93.95,84.19,95.94,72.32,78.54,123.74,77.15,107.83,76.76,97.45,76.95,88.02
mayura,left,104.05,195.56,119.8,194.54,134.83,182.55,136.93,169.24,128.74,158.99,132.84,151.3,140.28,134.71,138.83,144.3,135.43,154.5,121.52,144.75,127.24,119.37,131.04,103.67,133.82,88.54,108.71,144.29,112.35,120.97,116.2,105.58,119.82,91.67,94.75,149.07,92.9,130.96,92.04,118.35,91.97,106.73
mayura,left,80.34,164.43,93.79,160.48,104.39,147.7,104.67,135.39,97.99,125.72,103.58,119.57,108.22,103.77,106.1,111.8,102.39,120.86,92.93,113.95,97,89.02,99.01,73.64,100.08,59.75,81.59,114.41,83.59,91.76,85.62,77.03,87.68,63.88,69.59,119.81,67.52,102.41,66.95,90.91,67.13,80.54
mayura,left,73.56,159.51,86.71,156.36,97.38,143.05,96.14,130.13,88.54,120.29,96.32,114.28,100.82,97.35,97.76,105.04,93.69,114.07,85.1,108,88.68,81.48,90.63,64.93,92.11,50.28,72.71,108.22,74.57,84.28,76.56,68.79,78.69,55.29,59.47,114.01,58.06,95.85,57.73,84.06,58.18,73.82
mayura,left,63.54,159.54,79.85,154.71,93.23,139.06,92.87,123.61,84.51,111.88,91.48,107.15,97.81,87.6,94.64,98.05,89.8,109.63,78.8,100.69,84.36,71.3,87.21,53.59,89.23,37.28,65.24,101.02,68.21,74.64,70.98,57.81,73.86,42.98,50.32,107.2,49.83,86.8,50.27,73.65,51.52,62.12
mayura,left,64.6,160.06,82.62,157.66,99.79,142.02,102.33,124.28,94.6,110.86,97.51,113.99,106.29,95.07,107.84,95.07,107.02,99.82,85.3,105.3,93.68,76.05,99.22,57.73,103.58,42.95,71.58,103.84,77.09,77.35,81.61,60.7,86.04,46.96,55.92,108.38,57.2,88.18,58.98,75.48,61.42,64.25
mayura,left,69.94,180.27,89.99,177.17,108.54,162.31,114.5,145.77,106.32,132.18,107.59,128.8,118.91,107.19,118.06,113.98,114.23,124.3,94.72,120.17,105.01,89.77,111.03,71.57,115.55,56.4,80.24,118.43,86.96,90.75,92.69,73.54,97.95,59.42,63.73,122.62,66.16,100.87,68.69,86.97,71.81,75.15
mayura,left,76.78,183.87,96.66,181.03,115.69,166.9,123.81,150.94,115.5,137.26,114.93,133.3,126.25,112.28,125.66,119.65,122.15,130.4,102.03,124.73,111.98,95.48,117.63,77.92,122.03,62.63,87.66,122.99,93.88,96.06,99.18,79.21,104.21,64.96,71.39,127.16,73.61,106.26,75.83,92.65,78.7,80.78
